txn_id,customer,error_type,error_msg,timestamp
T1864,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T1868,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T1876,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T1879,Eve,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T1885,Eve,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T1888,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T1889,Eve,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T1900,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T1905,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T1906,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T1922,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T1925,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T1926,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T1935,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T1947,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T1949,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T1955,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T1965,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T1966,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T1975,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T1993,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T1997,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2004,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T2026,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T2029,Frank,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2034,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T2036,Eve,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2037,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T2051,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T2052,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T2057,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T2061,Frank,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2065,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2069,Frank,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2079,Alice,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2084,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T2086,Frank,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2092,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2097,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2101,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T2109,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2112,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2113,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T2122,Alice,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2131,Frank,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2136,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2138,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T2143,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T2145,Frank,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2146,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2147,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2155,Eve,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2156,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T2175,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T2178,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T2180,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2186,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T2198,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T2201,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T2207,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T2215,Frank,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2219,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2228,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T2235,Alice,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2236,Frank,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2242,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T2244,Alice,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2248,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T2249,Frank,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2251,Alice,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2266,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2269,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2273,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T2278,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T2284,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2289,Alice,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2290,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2316,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T2319,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T2323,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T2325,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T2329,Alice,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2331,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2340,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T2341,Eve,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2342,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2353,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2357,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2359,Alice,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2363,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2375,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2379,Eve,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2383,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2384,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T2387,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2390,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T2393,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T2394,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T2399,Frank,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2406,Alice,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2409,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T2412,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T2413,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T2414,Eve,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2417,Frank,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2420,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T2421,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T2423,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T2431,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T2432,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T2437,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2439,Frank,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2443,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T2452,Eve,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2453,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T2480,Eve,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2481,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T2482,Eve,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2484,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T2487,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T2489,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T2493,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2500,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2504,Frank,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2509,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T2520,Alice,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2524,Frank,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2525,Eve,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2528,Alice,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2530,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2531,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T2536,Frank,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2545,Frank,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2549,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T2550,Frank,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2556,Eve,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2558,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2562,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2565,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2574,Eve,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2582,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T2587,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T2588,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T2589,Alice,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2610,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2613,Alice,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2619,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2624,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T2626,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2627,Frank,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2630,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T2637,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T2639,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2641,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T2648,Frank,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2649,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2651,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T2653,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T2659,Frank,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2672,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2676,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T2680,Eve,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2694,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T2695,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2697,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2708,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2709,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T2714,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2721,Frank,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2726,Alice,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2727,Eve,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2738,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2740,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T2747,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T2749,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2751,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2752,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2769,Alice,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2771,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2773,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T2776,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2791,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T2805,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2811,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2813,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2814,Alice,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2832,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2837,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T2864,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T2874,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T2883,Alice,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2889,Alice,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2890,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T2893,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T2900,Eve,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2902,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T2905,Eve,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2909,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T2912,Alice,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2914,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2929,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2932,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2935,Frank,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2951,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T2952,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T2959,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T2961,Frank,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2973,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T2984,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T2985,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2987,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T2990,Alice,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2991,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2993,Eve,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2995,Frank,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T2996,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T2997,Frank,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T3002,Alice,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T3007,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T3010,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T3020,Eve,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T3021,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T3023,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T3024,Alice,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T3038,Frank,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T3044,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T3045,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T3046,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T3048,Frank,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T3053,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T3058,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T3061,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T3062,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T3071,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T3078,Alice,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T3081,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T3084,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T3086,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T3087,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T3090,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T3093,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T3105,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T3109,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T3114,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T3115,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T3123,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T3125,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T3126,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T3127,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
